store_id,sales_sum,sales_mean,total_ad_spend_mean,website_visits_mean,unique_lead_count_mean,ctr_clean_mean,conversion_rate_mean,roas_mean,search_spend_ratio_mean,social_spend_ratio_mean,display_spend_ratio_mean,video_spend_ratio_mean,pmax_spend_ratio_mean,month_nunique,ad_months_active,ad_active_ratio,spent_any,avg_ad_spend_active_only,search_avg_spend_active_only,social_avg_spend_active_only,display_avg_spend_active_only,video_avg_spend_active_only,pmax_avg_spend_active_only
50285073-0631-4533-a1c9-b4dd4bec9c0a,302.0,12.583333333333334,216.97125000000003,4485.25,9.541666666666666,0.004759611156068783,0.002394895626330654,2.2494529199250635,0.04790031610601614,0.1942256792683262,0.0,0.0,0.03804076286261042,24,10,0.4166666666666667,1,520.731,239.14800999999997,98.774,0.0,0.0,182.2269998
50d4167d-d8fe-421c-8354-73d7c74c8940,1754.0,73.08333333333333,29800.915500000003,51448.625,61.666666666666664,0.008415197075688033,0.0013739706304670624,0.0010201332836380168,0.1556946853891912,0.13932630005866545,0.07581044660771406,0.0024612399342372414,0.1999713473003447,24,16,0.6666666666666666,1,44701.373250000004,10590.51815625,8853.09375,4604.631875,209.59500001874997,12903.145
50f45627-fdfb-4436-9d90-39323019c5b6,809.0,33.708333333333336,6434.68375,35872.875,67.83333333333333,0.012373298600354762,0.0020927836467690207,0.009939664229021242,0.23484755255738188,0.23609636530691916,0.0991590286972064,0.0,0.08714235007304216,24,16,0.6666666666666666,1,9652.025625,5681.201875000001,2311.390625,1004.030625,0.0,456.595
50fe862b-89d5-492c-9f47-042f4a42fb44,1213.0,50.541666666666664,7719.734166666666,19057.125,31.791666666666668,0.012149360275446353,0.0017609515264330417,0.0034836613433210126,0.18411531736497366,0.2105810508102827,0.08917408483989026,0.027528108977134095,0.06367155813868468,24,16,0.6666666666666666,1,11579.60125,3123.65249375,3645.69,1414.964376875,588.666875,1165.398125
510232e9-dde8-46ca-9b65-99eced591db3,905.0,37.708333333333336,4270.0008124999995,22796.958333333332,73.79166666666667,0.010008007604340605,0.003163453005671462,0.01757508583464582,0.14233884721293047,0.03679576224073313,0.24873265065459696,0.015311702803855421,0.10308356343976315,24,16,0.6666666666666666,1,6405.00121875,1767.73940625,618.546875125,571.4893737499999,312.00625,1455.39375
5116ed62-60e1-4fba-a8a4-f0836dd52c3e,907.0,37.791666666666664,6540.944166666667,16160.583333333334,26.041666666666668,0.016040928797699618,0.0020107655777114332,0.0027039712249934873,0.36658682230848966,0.004664164122678508,0.005614342515419472,0.07995378978181956,0.16344244986881126,24,16,0.6666666666666666,1,9811.41625,5377.999368750001,80.6575,91.356875,1145.23624375,2291.813125
51325a0d-7aeb-4cb5-b294-901e9693761f,270.0,11.25,1437.327075,6545.625,13.5,0.004418247607778367,0.0020670503613657164,0.001314212786437929,0.16063637864346852,0.009026218559071717,1.0309716630386568e-07,0.0,0.16351874153212323,24,8,0.3333333333333333,1,4311.981225,2043.3925125,107.81875,0.0025,0.0,2159.08125
5133eb99-5bc7-4a0b-988e-85e898e6d71c,173.0,7.208333333333333,310.3279166666667,554.375,7.5,0.004646590395576754,0.017364374805018,0.006349985362121517,0.0,0.31854272404726464,0.02842507030936119,0.0,0.028032205643374206,24,9,0.375,1,827.5411111111111,0.0,800.441111111111,16.98,0.0,10.12
51533963-76b1-4eb7-96d2-9b80355b8407,181.0,7.541666666666667,1204.2279166666667,2401.125,9.791666666666666,0.0011872957383157001,0.0022348114400812832,1.6338450645073903,0.0,0.20831676392549467,0.0,0.0,0.0,24,9,0.375,1,3211.2744444444447,0.0,3206.1000000000004,0.0,0.0,0.0
515a9aa3-e237-4b38-b401-68ffc3334859,926.0,38.583333333333336,3860.15375,17501.25,26.958333333333332,0.007974246208883783,0.001556308841126671,1.1555431695659049,0.28350235106680677,0.14406680677571146,0.09367557388385794,0.0,0.019362662675237625,24,14,0.5833333333333334,1,6617.406428571428,3767.1907142857135,1297.9914285714283,1278.9799999999998,0.0,257.86857142857144
51688de4-3dec-4b5b-b193-4811f315e64b,1372.0,57.166666666666664,4893.187083333333,23456.208333333332,111.375,0.012511485174310633,0.004860016772400991,0.006288106344841879,0.13178924355042518,0.35963950761701186,0.16332080604123442,0.004466482868443816,0.007107687088931051,24,16,0.6666666666666666,1,7339.780625,1618.2462331250001,3858.7706249999997,1787.15375,22.685624999999998,48.493750000000006
51aa7c76-6688-4a7c-8eff-2d574487e356,152.0,6.333333333333333,3398.480820833333,14013.041666666666,23.666666666666668,0.018503212124859194,0.0019851862035357585,0.0007988391594306959,0.3974570398249648,0.0,0.02605132954755234,0.0,0.10583972493028593,24,16,0.6666666666666666,1,5097.72123125,2656.20063125,0.0,287.34749999999997,0.0,1017.5037500000001
51b04e19-8ded-4b22-8a5e-94bbda625d56,142.0,5.916666666666667,2370.8198916666665,4099.958333333333,7.5,0.022012924932781758,0.0021395906241287416,0.0017364194176406457,0.5033053613497783,0.08690850478640717,0.0017513426013783624,0.0,0.049984288166682184,24,16,0.6666666666666666,1,3556.2298375,2601.8447875,416.68304249999994,10.7975,0.0,375.81014999999996
51b6abd1-33b8-4a99-bd48-dbac7c57c556,1250.0,52.083333333333336,9033.02625,27539.583333333332,63.625,0.012886191466469821,0.0023242460057581126,0.0026594067344207876,0.291248046836399,0.1393793617150891,0.09831467610940929,0.0,0.13768138902757468,24,16,0.6666666666666666,1,13549.539375,5761.299375,2762.145,1947.4525,0.0,3077.7562500000004
51bfedae-9584-4c2d-b8be-d0d17d844b3f,137.0,5.708333333333333,566.8141666666667,5271.708333333333,8.666666666666666,0.0030701755266382374,0.0008959614519546542,0.0019041724665058541,0.012589140058601428,0.05570482322779669,0.0,0.0,0.01231220695469939,24,3,0.125,1,4534.513333333333,686.8299999999999,813.5466666666666,0.0,0.0,658.8566766666667
5207157d-a46a-453b-bc92-34e78a737f38,4450.0,185.41666666666666,84857.48583333332,124203.375,341.7916666666667,0.009151840806594017,0.0025902727336681044,0.001036967165125975,0.30924224880124557,0.08887823230706245,0.03684760827283468,0.05627500108862719,0.009119376252044504,24,16,0.6666666666666666,1,127286.22875,59395.018125,16748.8675,7084.81998125,11135.7425,1495.1331249999998
52165a5f-a407-49bf-af84-2eecd85d61d6,1353.0,56.375,14047.707958333334,54194.125,90.70833333333333,0.011597600349425334,0.0017605367956631708,0.0017150208719658455,0.12758136424075844,0.20455467962491805,0.011768615968355262,0.061328515721088904,0.05071809431441065,24,16,0.6666666666666666,1,21071.561937500002,3943.265625,6544.718125,404.698125,1924.6262499999998,1723.114374375
5227124b-9cbd-482d-b3bb-764a6659d299,28.0,1.1666666666666667,30.2925,1701.5833333333333,1.75,9.436022106150417e-05,0.0010642383567731125,0.00030851628348944166,0.0,0.0,0.0,0.08333333333333333,0.0,24,2,0.08333333333333333,1,363.51,0.0,0.0,0.0,363.51,0.0
5227dc20-bea6-46d9-bdbd-a035e876c71b,744.0,31.0,3746.9491666666668,10561.416666666666,12.0,0.018700633137146788,0.0011260412356061374,0.003889413036801879,0.45608638713414407,0.0019332069456090876,0.06138373445623967,0.0,0.147189655713457,24,16,0.6666666666666666,1,5620.42375,3794.0575,18.390624999999996,351.355625,0.0,1455.57375
524612ad-116c-437a-8ec1-392a7f601467,457.0,19.041666666666668,2046.5275000000001,16008.791666666666,38.666666666666664,0.010371351585935537,0.0025037885132421127,0.004880432533168375,0.13324176423203782,0.16308283582649333,0.11100046212523275,0.0,0.1842755826640188,24,16,0.6666666666666666,1,3069.79125,422.15625,757.494375,462.68062499999996,0.0,1102.4475
52666916-ab98-49b6-8956-71de23296a5e,621.0,25.875,1134.9908291666668,1077.75,7.791666666666667,0.006173315903348596,0.009320147754347518,0.2006891474181232,0.08333333333333333,0.20861038882636274,0.1298077192679037,0.0,0.00039995170394518335,24,15,0.625,1,1815.9853266666667,479.464,117.38466666666666,481.978,0.0,0.9893333333333333
5274e0ee-1427-49a5-a700-b1a23cfdc77b,922.0,38.416666666666664,9026.162083333335,13881.791666666666,46.791666666666664,0.00917265199017247,0.004677742264812859,0.002173651647227875,0.1329109298578536,0.24854412592625888,0.01032295027066101,0.022825671060176838,0.052486251641361135,24,16,0.6666666666666666,1,13539.243125,3271.6237312499998,4452.9825,211.935,501.65750125,1291.1893750000002
52a3fbf4-2485-442e-a0d5-95fcc74510f6,254.0,10.583333333333334,5611.875833333334,10497.541666666666,13.541666666666666,0.028449917186306184,0.0014180375761164501,0.0010092412923415706,0.2760724816334087,0.1127208368824701,0.028974622982292437,0.0,0.05587444716925838,24,16,0.6666666666666666,1,8417.813750000001,3017.68125625,1382.229375,371.19875,0.0,957.985625
52b55875-c74c-48b0-94b8-c54c9219dce0,48.0,2.0,0.0,1681.0833333333333,4.75,0.0,0.0029305236460137126,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
52c2f9ed-ef35-4dc6-bc8b-c980fd589030,68.0,2.8333333333333335,146.93875,444.2083333333333,1.125,0.0027791388236766915,0.002893247983629046,0.00698118782347545,0.0,0.2916666666666667,0.0,0.0,0.0,24,7,0.2916666666666667,1,503.79,0.0,503.79,0.0,0.0,0.0
52d1ed63-6fab-4e43-8ca9-e4c8b81e1360,1083.0,45.125,15726.391666666668,33177.125,134.83333333333334,0.014441038466063927,0.004073126661102066,0.001347108659812279,0.4097241020890156,0.03492556243469005,0.0002528762854626125,0.00079434859711575,0.20978929414583344,24,16,0.6666666666666666,1,23589.5875,14927.09375,1365.9962500000001,14.424375625,45.310625,6849.4662499999995
52d986e7-291f-4664-aa14-eb1687e1438c,698.0,29.083333333333332,3694.3458333333333,14494.458333333334,39.791666666666664,0.017497887022782436,0.002945685788279038,0.010988064123410496,0.4848794497872529,0.0710054476356026,0.048594841653687826,0.02458738018189238,0.02947314144133675,24,16,0.6666666666666666,1,5541.51875,5252.141250000001,75.28624875,52.124375,20.958125000000003,39.543125
52fe30f8-faf1-4efc-b08b-0e8f76b4e00c,91.0,3.7916666666666665,162.84166666666667,747.875,4.041666666666667,0.0035981627324556836,0.005808980281772946,0.046556345213701465,0.0,0.3333333333333333,0.0,0.0,0.0,24,8,0.3333333333333333,1,488.52500000000003,0.0,488.52500000000003,0.0,0.0,0.0
530e256d-e3c6-4b96-a78b-84fe40f0300d,584.0,24.333333333333332,7568.010416666667,15184.041666666666,30.958333333333332,0.014707224680048208,0.0022143410843838167,0.0016074010582554706,0.37401462464642443,0.15441995185361262,0.0007602647402251541,0.003555217446430833,0.11695477698014582,24,16,0.6666666666666666,1,11352.015625,6634.770625,2257.680620625,12.019375,45.565,1966.610625
53474488-4d51-49a0-84b4-a1cb5e360cbe,627.0,26.125,4088.2687499999997,13683.791666666666,33.541666666666664,0.012359726901425108,0.0026169097127942084,0.0031902285324579287,0.25677975868661823,0.18837536109540068,0.03994401126780079,0.0,0.181228775007633,24,16,0.6666666666666666,1,6132.403125,2250.5375000000004,1825.8975,341.6175,0.0,1711.089375
534b7316-a474-4450-8707-ebf2099cdb40,13.0,0.5416666666666666,0.0,387.0416666666667,0.5,0.0,9.387581043631667e-05,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5359d9bc-b90f-430e-876d-18b531db0e68,637.0,26.541666666666668,123.36666683333334,15057.458333333334,39.125,0.0032901998764380005,0.002629404431233684,0.8783005087721976,0.0,0.1879854075113602,0.014307684991916066,0.0,0.005820153213560592,24,9,0.375,1,328.97777822222224,0.0,285.2344448888889,25.407777777777778,0.0,9.096666666666668
536c84d4-154e-4117-bd6b-85183b6fb7c8,40.0,1.6666666666666667,49.94625,4891.708333333333,9.916666666666666,0.0011518838711008167,0.00379468684607185,0.0003576844936618292,0.0,0.125,0.0,0.0,0.0,24,3,0.125,1,399.57,0.0,399.57,0.0,0.0,0.0
538fa7f3-209a-4815-8da9-cdbe39b3a512,504.0,21.0,599.3029168291667,10284.375,23.916666666666668,0.0042511403013251745,0.0024259506652630873,0.46441212529132453,0.07701724086265739,0.23098226760916107,0.023877481719795923,0.0,0.0014563431417189208,24,10,0.4166666666666667,1,1438.3270003900002,372.215,941.1420003999999,116.476,0.0,7.753
53b4c963-a21e-43aa-9b35-7149ce915904,94.0,3.9166666666666665,648.9291666666667,3320.7916666666665,3.125,0.009033990210729126,0.0009392777357261083,0.0013685599187892791,0.28623207293620295,0.08524426899070958,0.04519032473975407,0.0,0.0,24,10,0.4166666666666667,1,1557.43,1284.067,70.543,202.82,0.0,0.0
53cd05ae-5d46-4b38-ad5a-34357644a9a2,356.0,14.833333333333334,372.1712542083333,4297.916666666667,14.875,0.00399721648943175,0.00349945308952895,0.9904440400494287,0.0,0.29580225512167296,0.0,0.0,0.0,24,11,0.4583333333333333,1,812.0100091818182,0.0,643.5481909090909,0.0,0.0,0.0
53d452e7-9db7-4e93-af3b-c14e4aa969f3,143.0,5.958333333333333,247.82958333333332,6359.25,28.5,0.002266139387922079,0.0044803256197367995,0.004471596440794621,0.0,0.21280512247154823,0.030342046448352932,0.0,0.0068528310800988505,24,6,0.25,1,991.3183333333333,0.0,973.8000000000001,12.49,0.0,5.028333333333333
53e23133-46ae-46e4-8266-bf49f5a1745e,1075.0,44.791666666666664,2539.0733333333337,30242.916666666668,36.375,0.008717346935517171,0.0013472234806836375,0.024842923569775018,0.06462524154076664,0.04530366443548547,0.48592841554536975,0.03633133571436587,0.03196425514230616,24,16,0.6666666666666666,1,3808.6100000000006,576.6875,40.2975,3106.560625,22.630000000625003,45.734375
53fda5c1-bfe1-49c4-9c40-e177b456956b,1109.0,46.208333333333336,10949.41375,24937.708333333332,84.75,0.015185805401939338,0.0034958294087060124,0.0017194513304731585,0.5442135909374478,0.03667993865312952,0.019403481717593714,0.0,0.06553174462372853,24,16,0.6666666666666666,1,16424.120625,13438.39875,896.416875,470.186875,0.0,1594.353125
54005378-17bd-4f29-8a64-8722b97e3ccd,628.0,26.166666666666668,10920.5875,23245.541666666668,40.666666666666664,0.01266151734237663,0.001746539162137871,0.0011032649829878,0.49945877945263545,0.0035901496521925165,0.05790879135433458,0.0,0.09375714571564214,24,16,0.6666666666666666,1,16380.881249999999,12184.021250000002,93.88187500000001,1465.0831249999999,0.0,2324.02686875
541823ff-db07-44f3-b237-88ee61907e1d,346.0,14.416666666666666,2192.347916666667,4598.291666666667,5.625,0.022410840119328385,0.0012436884609187584,0.002960245598179125,0.4426602869707123,0.01719089369999191,0.08980460891015125,0.0,0.023200814241783423,24,16,0.6666666666666666,1,3288.5218750000004,2043.3712500000001,75.77125,416.17312374999995,0.0,171.543125
54322987-7089-4c1e-91c1-7ab3705003c6,185.0,7.708333333333333,887.1391554166667,5985.625,11.583333333333334,0.0047198347000418335,0.002283484023933875,0.0045646631664593455,0.0,0.33482968041639743,0.0,0.0,0.0,24,11,0.4583333333333333,1,1935.5763390909094,0.0,692.2209090909091,0.0,0.0,0.0
543789b7-b86d-4377-b33d-2788d6156f93,292.0,12.166666666666666,10309.550000000001,12600.625,14.333333333333334,0.013458805380998142,0.0006097776634241166,0.0005635338402286291,0.1915434471600046,0.10944551886141933,0.005079236250353992,0.002650004756771296,0.023362951855398384,24,10,0.4166666666666667,1,24742.92,11250.349030000001,6725.59797,146.294,178.369,931.3009999999998
545a8aa1-b76d-4298-8b75-f83e373f2afe,228.0,9.5,3279.860416666667,5758.666666666667,12.625,0.00732116915444601,0.0022883086977664537,0.0011855364411787876,0.0,0.026968206596944114,0.0,0.0,0.6396984600697225,24,16,0.6666666666666666,1,4919.790625000001,0.0,243.654375,0.0,0.0,4676.13625
54d59f79-a631-479a-a8e7-8a5ae714a834,112.0,4.666666666666667,589.6933333333333,5325.25,9.0,0.00519007928221765,0.0017309004587439582,0.0035718107943654917,0.4789859741783644,0.14303783534544512,0.0,0.0,0.0,24,15,0.625,1,943.5093333333333,601.5833333333334,339.5926666666667,0.0,0.0,0.0
5503f74c-25ef-403a-bdbc-425a391358f6,238.0,9.916666666666666,804.0254166666667,8104.375,16.75,0.008240891594067675,0.002167104522700371,0.025663732894012196,0.38741622636821305,0.07569858995493671,0.1676464206925955,0.014836937405173277,0.020783206328236176,24,16,0.6666666666666666,1,1206.038125,812.5150000000001,59.863125000000004,290.15375,14.130625,28.8950002375
553fa618-ae9a-4ac9-bbe8-682a99aa549a,98.0,4.083333333333333,29.050416666666667,767.0,2.2083333333333335,0.002012370822125279,0.0029097529173585045,2.993987543722898,0.0,0.16666666666666666,0.041666666666666664,0.0,0.0,24,5,0.20833333333333334,1,139.442,0.0,125.68799999999999,13.754,0.0,0.0
