StoreId,ItemId,n_months,zero_share,mean_units,std_units,ADI,ACF12,seasonal_strength,cv_units,pattern_label,demand_class
01184741-8dc8-4d6d-9b74-d59934136a4a,27dde2cf-93c9-4b0e-aa5e-da806584e283,20,0.85,0.15,0.36634754853252327,9.5,0.2862745098039215,,2.442316990216822,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,3289436a-4880-45c5-9c21-41894163f610,7,0.7142857142857143,0.2857142857142857,0.48795003647426655,6.0,,,1.707825127659933,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,4f90622a-a55c-4047-a68c-05ac205518d3,25,0.48,0.92,1.1518101695447331,2.0,-0.12050251256281407,0.9925906018347603,1.2519675755921011,seasonal,active
01184741-8dc8-4d6d-9b74-d59934136a4a,5ed7fdb4-3afe-40b1-93e9-1cb0a3d71f11,11,0.6363636363636364,0.36363636363636365,0.504524979109513,3.3333333333333335,,,1.3874436925511606,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,89dfbc8d-f16a-4176-ad0a-e490baacbcdd,13,0.6923076923076923,0.3076923076923077,0.48038446141526137,4.0,0.17307692307692307,,1.5612494995995994,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,8a7fa800-6ae2-4b64-ada5-f7bbf0bb7fcd,20,0.6,0.85,1.2680278927697548,2.7142857142857144,0.1973813420621931,,1.491797520905594,intermittent,active
01184741-8dc8-4d6d-9b74-d59934136a4a,9378e5d0-1274-421d-a05e-938711b6f30b,22,0.7727272727272727,0.22727272727272727,0.4289320272288885,5.25,-0.16042780748663105,,1.8873009198071096,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,a0b6c8fb-fa04-4603-98d0-959ce280b67a,8,0.75,0.25,0.4629100498862757,7.0,,,1.8516401995451028,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,ad9f7683-930b-49da-a5e1-60ec2a0f9831,6,0.6666666666666666,0.3333333333333333,0.5163977794943223,5.0,,,1.549193338482967,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,b2106625-1dce-46e8-9ee2-f42ba23c9970,6,0.5,0.5,0.5477225575051661,2.5,,,1.0954451150103321,intermittent,active
01184741-8dc8-4d6d-9b74-d59934136a4a,d2c904c3-b542-4ee1-a473-ae563bb19064,14,0.8571428571428571,0.14285714285714285,0.3631365196012815,13.0,-0.14285714285714288,,2.5419556372089707,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,eabaaf99-d080-4833-9910-9371f90e0cc7,24,0.5,0.7083333333333334,0.858672720295521,2.090909090909091,-0.0012285012285011712,0.5161661546258058,1.212243840417206,intermittent,active
01184741-8dc8-4d6d-9b74-d59934136a4a,eb704803-8835-40a5-bd47-f5e4519d7f41,12,0.5833333333333334,0.4166666666666667,0.5149286505444373,2.75,,,1.2358287613066494,intermittent,active
01184741-8dc8-4d6d-9b74-d59934136a4a,f090cf78-1c16-40bd-88ef-84364ba1c079,12,0.8333333333333334,0.16666666666666666,0.38924947208076155,11.0,,,2.3354968324845693,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,f2cb3504-67cd-4a40-ad27-18d7a6b573b3,12,0.75,0.25,0.45226701686664544,5.5,,,1.8090680674665818,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,f9c7a0d1-c07f-4d69-b189-8f15672c9cbd,20,0.65,0.35,0.4893604849295929,3.1666666666666665,-0.10329670329670332,,1.3981728140845513,intermittent,sparse
01184741-8dc8-4d6d-9b74-d59934136a4a,f9d7af64-1e9a-4a47-8256-0692e501d714,22,0.7272727272727273,0.2727272727272727,0.4558423058385518,4.2,0.08712121212121211,,1.67142178807469,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,21c6cbc3-7117-40f0-aa2d-103d74f24d89,25,0.68,0.4,0.7071067811865476,3.4285714285714284,-0.07666666666666665,0.9979038266557008,1.7677669529663689,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,27dde2cf-93c9-4b0e-aa5e-da806584e283,21,0.7619047619047619,0.2857142857142857,0.5606119105813882,5.0,-0.15584415584415584,,1.9621416870348587,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,3289436a-4880-45c5-9c21-41894163f610,12,0.4166666666666667,1.3333333333333333,1.3026778945578592,1.8333333333333333,,,0.9770084209183945,regular,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,3418a3c7-21d2-4529-840c-9891f3cf6a27,15,0.8,0.4,1.0555973258234952,7.0,-0.12307692307692304,,2.638993314558738,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,3e8bbedd-bf03-40e0-ae87-086bde4515f5,11,0.5454545454545454,0.6363636363636364,0.8090398349558905,2.5,,,1.2713483120735423,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,4f90622a-a55c-4047-a68c-05ac205518d3,25,0.12,2.8,2.309401076758503,1.1428571428571428,0.0009375000000000028,0.56125,0.8247860988423226,seasonal,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,5ed7fdb4-3afe-40b1-93e9-1cb0a3d71f11,10,0.7,0.3,0.48304589153964794,4.5,,,1.6101529717988265,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,89dfbc8d-f16a-4176-ad0a-e490baacbcdd,23,0.782608695652174,0.21739130434782608,0.42174116783664994,5.5,-0.14492753623188398,,1.9400093720485898,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,8a7fa800-6ae2-4b64-ada5-f7bbf0bb7fcd,25,0.36,1.32,1.2151817422372122,1.6,0.15381489841986454,0.9993294144985774,0.920592228967585,seasonal,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,9378e5d0-1274-421d-a05e-938711b6f30b,18,0.8888888888888888,0.16666666666666666,0.5144957554275266,17.0,-0.07407407407407406,,3.0869745325651596,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,9ac90f5f-de1f-4bbd-9d3d-86611ac1ac76,19,0.7894736842105263,0.3157894736842105,0.6710382982072027,6.0,-0.14764183185235819,,2.1249546109894752,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,a0b6c8fb-fa04-4603-98d0-959ce280b67a,24,0.7083333333333334,0.3333333333333333,0.5646597025732799,3.8333333333333335,-0.18181818181818185,0.0,1.6939791077198398,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,ad9f7683-930b-49da-a5e1-60ec2a0f9831,20,0.6,0.45,0.6048053188292994,2.7142857142857144,-0.14100719424460426,,1.3440118196206654,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,b2106625-1dce-46e8-9ee2-f42ba23c9970,23,0.6956521739130435,0.5217391304347826,0.9472239447886796,3.6666666666666665,0.31689331545680904,,1.8155125608449691,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,c331735e-880d-41e2-a03e-c3e47a7203fd,13,0.7692307692307693,0.23076923076923078,0.4385290096535146,6.0,0.2564102564102564,,1.9002923751652299,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,d2c904c3-b542-4ee1-a473-ae563bb19064,12,0.4166666666666667,0.6666666666666666,0.6513389472789296,1.8333333333333333,,,0.9770084209183945,regular,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,de7a8db1-ece5-48e2-a0e7-6f411a9c4e1a,18,0.6666666666666666,0.4444444444444444,0.7047921864945659,3.4,0.008771929824561379,,1.5857824196127732,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,dea1d2ab-2164-4247-b50b-14a87473a366,17,0.5294117647058824,0.47058823529411764,0.5144957554275266,2.2857142857142856,-0.05800653594771241,,1.093303480283494,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,eabaaf99-d080-4833-9910-9371f90e0cc7,22,0.6363636363636364,0.45454545454545453,0.6709817063202619,3.0,0.16083916083916086,,1.476159753904576,intermittent,active
